datetime,Lane 1 Flow (Veh/5 Minutes)
2016-02-02 16:10:00,91
2016-02-02 16:15:00,91
2016-02-02 16:20:00,99
2016-02-02 16:25:00,78
2016-02-02 16:30:00,91
2016-02-02 16:35:00,82
2016-02-02 16:40:00,79
2016-02-02 16:45:00,98
2016-02-02 16:50:00,108
2016-02-02 16:55:00,88
2016-02-02 17:00:00,76
2016-02-02 17:05:00,94
2016-02-02 17:10:00,103
2016-02-02 17:15:00,106
2016-02-02 17:20:00,105
2016-02-02 17:25:00,97
2016-02-02 17:30:00,84
2016-02-02 17:35:00,82
2016-02-02 17:40:00,90
2016-02-02 17:45:00,91
2016-02-02 17:50:00,84
2016-02-02 17:55:00,88
2016-02-02 18:00:00,73
2016-02-02 18:05:00,83
2016-02-02 18:10:00,71
2016-02-02 18:15:00,88
2016-02-02 18:20:00,88
2016-02-02 18:25:00,63
2016-02-02 18:30:00,72
2016-02-02 18:35:00,82
2016-02-02 18:40:00,74
2016-02-02 18:45:00,77
2016-02-02 18:50:00,78
2016-02-02 18:55:00,79
2016-02-02 19:00:00,54
2016-02-02 19:05:00,68
2016-02-02 19:10:00,67
2016-02-02 19:15:00,74
2016-02-02 19:20:00,67
2016-02-02 19:25:00,76
2016-02-02 19:30:00,61
2016-02-02 19:35:00,64
2016-02-02 19:40:00,54
2016-02-02 19:45:00,67
2016-02-02 19:50:00,62
2016-02-02 19:55:00,52
2016-02-02 20:00:00,60
2016-02-02 20:05:00,48
2016-02-02 20:10:00,57
2016-02-02 20:15:00,62
2016-02-02 20:20:00,48
2016-02-02 20:25:00,52
2016-02-02 20:30:00,50
2016-02-02 20:35:00,49
2016-02-02 20:40:00,40
2016-02-02 20:45:00,51
2016-02-02 20:50:00,43
2016-02-02 20:55:00,42
2016-02-02 21:00:00,44
2016-02-02 21:05:00,41
2016-02-02 21:10:00,45
2016-02-02 21:15:00,57
2016-02-02 21:20:00,45
2016-02-02 21:25:00,33
2016-02-02 21:30:00,30
2016-02-02 21:35:00,29
2016-02-02 21:40:00,34
2016-02-02 21:45:00,33
2016-02-02 21:50:00,25
2016-02-02 21:55:00,42
2016-02-02 22:00:00,27
2016-02-02 22:05:00,26
2016-02-02 22:10:00,31
2016-02-02 22:15:00,38
2016-02-02 22:20:00,33
2016-02-02 22:25:00,21
2016-02-02 22:30:00,23
2016-02-02 22:35:00,32
2016-02-02 22:40:00,33
2016-02-02 22:45:00,19
2016-02-02 22:50:00,15
2016-02-02 22:55:00,14
2016-02-02 23:00:00,15
2016-02-02 23:05:00,20
2016-02-02 23:10:00,20
2016-02-02 23:15:00,12
2016-02-02 23:20:00,11
2016-02-02 23:25:00,10
2016-02-02 23:30:00,26
2016-02-02 23:35:00,12
2016-02-02 23:40:00,6
2016-02-02 23:45:00,22
2016-02-02 23:50:00,20
2016-02-02 23:55:00,11
2016-02-04 00:00:00,7
2016-02-04 00:05:00,10
2016-02-04 00:10:00,8
2016-02-04 00:15:00,9
2016-02-04 00:20:00,11
2016-02-04 00:25:00,5
2016-02-04 00:30:00,9
2016-02-04 00:35:00,7
2016-02-04 00:40:00,5
2016-02-04 00:45:00,10
2016-02-04 00:50:00,13
2016-02-04 00:55:00,4
2016-02-04 01:00:00,8
2016-02-04 01:05:00,6
2016-02-04 01:10:00,9
2016-02-04 01:15:00,4
2016-02-04 01:20:00,3
2016-02-04 01:25:00,4
2016-02-04 01:30:00,3
2016-02-04 01:35:00,8
2016-02-04 01:40:00,6
2016-02-04 01:45:00,4
2016-02-04 01:50:00,4
2016-02-04 01:55:00,3
2016-02-04 02:00:00,3
2016-02-04 02:05:00,4
2016-02-04 02:10:00,4
2016-02-04 02:15:00,2
2016-02-04 02:20:00,3
2016-02-04 02:25:00,3
2016-02-04 02:30:00,5
2016-02-04 02:35:00,4
2016-02-04 02:40:00,4
2016-02-04 02:45:00,2
2016-02-04 02:50:00,7
2016-02-04 02:55:00,1
2016-02-04 03:00:00,3
2016-02-04 03:05:00,5
2016-02-04 03:10:00,3
2016-02-04 03:15:00,3
2016-02-04 03:20:00,8
2016-02-04 03:25:00,4
2016-02-04 03:30:00,6
2016-02-04 03:35:00,10
2016-02-04 03:40:00,9
2016-02-04 03:45:00,8
2016-02-04 03:50:00,9
2016-02-04 03:55:00,9
2016-02-04 04:00:00,10
2016-02-04 04:05:00,10
2016-02-04 04:10:00,8
2016-02-04 04:15:00,7
2016-02-04 04:20:00,13
2016-02-04 04:25:00,8
2016-02-04 04:30:00,22
2016-02-04 04:35:00,29
2016-02-04 04:40:00,32
2016-02-04 04:45:00,42
2016-02-04 04:50:00,41
2016-02-04 04:55:00,48
2016-02-04 05:00:00,37
2016-02-04 05:05:00,43
2016-02-04 05:10:00,74
2016-02-04 05:15:00,58
2016-02-04 05:20:00,62
2016-02-04 05:25:00,64
2016-02-04 05:30:00,60
2016-02-04 05:35:00,81
2016-02-04 05:40:00,87
2016-02-04 05:45:00,113
2016-02-04 05:50:00,106
2016-02-04 05:55:00,103
2016-02-04 06:00:00,97
2016-02-04 06:05:00,97
2016-02-04 06:10:00,98
2016-02-04 06:15:00,134
2016-02-04 06:20:00,142
2016-02-04 06:25:00,146
2016-02-04 06:30:00,151
2016-02-04 06:35:00,163
2016-02-04 06:40:00,175
2016-02-04 06:45:00,197
2016-02-04 06:50:00,157
2016-02-04 06:55:00,136
2016-02-04 07:00:00,153
2016-02-04 07:05:00,119
2016-02-04 07:10:00,124
2016-02-04 07:15:00,111
2016-02-04 07:20:00,98
2016-02-04 07:25:00,91
2016-02-04 07:30:00,83
2016-02-04 07:35:00,80
2016-02-04 07:40:00,83
2016-02-04 07:45:00,69
2016-02-04 07:50:00,73
2016-02-04 07:55:00,71
2016-02-04 08:00:00,62
2016-02-04 08:05:00,78
2016-02-04 08:10:00,89
2016-02-04 08:15:00,68
2016-02-04 08:20:00,78
2016-02-04 08:25:00,84
2016-02-04 08:30:00,75
2016-02-04 08:35:00,67
2016-02-04 08:40:00,74
2016-02-04 08:45:00,67
2016-02-04 08:50:00,76
2016-02-04 08:55:00,60
2016-02-04 09:00:00,81
2016-02-04 09:05:00,78
2016-02-04 09:10:00,98
2016-02-04 09:15:00,107
2016-02-04 09:20:00,104
2016-02-04 09:25:00,116
2016-02-04 09:30:00,120
2016-02-04 09:35:00,117
2016-02-04 09:40:00,125
2016-02-04 09:45:00,98
2016-02-04 09:50:00,107
2016-02-04 09:55:00,107
2016-02-04 10:00:00,115
2016-02-04 10:05:00,98
2016-02-04 10:10:00,108
2016-02-04 10:15:00,121
2016-02-04 10:20:00,123
2016-02-04 10:25:00,111
2016-02-04 10:30:00,108
2016-02-04 10:35:00,105
2016-02-04 10:40:00,114
2016-02-04 10:45:00,114
2016-02-04 10:50:00,105
2016-02-04 10:55:00,95
2016-02-04 11:00:00,101
2016-02-04 11:05:00,104
2016-02-04 11:10:00,117
2016-02-04 11:15:00,105
2016-02-04 11:20:00,124
2016-02-04 11:25:00,75
2016-02-04 11:30:00,102
2016-02-04 11:35:00,115
2016-02-04 11:40:00,112
2016-02-04 11:45:00,105
2016-02-04 11:50:00,93
2016-02-04 11:55:00,97
2016-02-04 12:00:00,89
2016-02-04 12:05:00,77
2016-02-04 12:10:00,92
2016-02-04 12:15:00,100
2016-02-04 12:20:00,97
2016-02-04 12:25:00,105
2016-02-04 12:30:00,99
2016-02-04 12:35:00,94
2016-02-04 12:40:00,116
2016-02-04 12:45:00,96
2016-02-04 12:50:00,110
2016-02-04 12:55:00,93
2016-02-04 13:00:00,102
2016-02-04 13:05:00,99
2016-02-04 13:10:00,82
2016-02-04 13:15:00,95
2016-02-04 13:20:00,101
2016-02-04 13:25:00,99
2016-02-04 13:30:00,96
2016-02-04 13:35:00,84
2016-02-04 13:40:00,98
2016-02-04 13:45:00,101
2016-02-04 13:50:00,103
2016-02-04 13:55:00,92
2016-02-04 14:00:00,103
2016-02-04 14:05:00,104
2016-02-04 14:10:00,105
2016-02-04 14:15:00,85
2016-02-04 14:20:00,101
2016-02-04 14:25:00,108
2016-02-04 14:30:00,99
2016-02-04 14:35:00,104
2016-02-04 14:40:00,109
2016-02-04 14:45:00,114
2016-02-04 14:50:00,101
2016-02-04 14:55:00,108
2016-02-04 15:00:00,101
2016-02-04 15:05:00,111
2016-02-04 15:10:00,82
2016-02-04 15:15:00,105
2016-02-04 15:20:00,95
2016-02-04 15:25:00,93
2016-02-04 15:30:00,88
2016-02-04 15:35:00,97
2016-02-04 15:40:00,105
2016-02-04 15:45:00,116
2016-02-04 15:50:00,109
2016-02-04 15:55:00,98
2016-02-04 16:00:00,107
2016-02-04 16:05:00,103
2016-02-04 16:10:00,87
2016-02-04 16:15:00,115
2016-02-04 16:20:00,100
2016-02-04 16:25:00,90
2016-02-04 16:30:00,89
2016-02-04 16:35:00,105
2016-02-04 16:40:00,96
2016-02-04 16:45:00,105
2016-02-04 16:50:00,80
2016-02-04 16:55:00,98
2016-02-04 17:00:00,93
2016-02-04 17:05:00,75
2016-02-04 17:10:00,85
2016-02-04 17:15:00,100
2016-02-04 17:20:00,85
2016-02-04 17:25:00,99
2016-02-04 17:30:00,99
2016-02-04 17:35:00,94
2016-02-04 17:40:00,82
2016-02-04 17:45:00,91
2016-02-04 17:50:00,91
2016-02-04 17:55:00,81
2016-02-04 18:00:00,84
2016-02-04 18:05:00,75
2016-02-04 18:10:00,88
2016-02-04 18:15:00,94
2016-02-04 18:20:00,82
2016-02-04 18:25:00,89
2016-02-04 18:30:00,87
2016-02-04 18:35:00,72
2016-02-04 18:40:00,74
2016-02-04 18:45:00,64
2016-02-04 18:50:00,80
2016-02-04 18:55:00,83
2016-02-04 19:00:00,75
2016-02-04 19:05:00,84
2016-02-04 19:10:00,77
2016-02-04 19:15:00,76
2016-02-04 19:20:00,81
2016-02-04 19:25:00,87
2016-02-04 19:30:00,85
2016-02-04 19:35:00,72
2016-02-04 19:40:00,76
2016-02-04 19:45:00,60
2016-02-04 19:50:00,82
2016-02-04 19:55:00,77
2016-02-04 20:00:00,64
2016-02-04 20:05:00,56
2016-02-04 20:10:00,65
2016-02-04 20:15:00,54
2016-02-04 20:20:00,63
2016-02-04 20:25:00,52
2016-02-04 20:30:00,58
2016-02-04 20:35:00,56
2016-02-04 20:40:00,54
2016-02-04 20:45:00,51
2016-02-04 20:50:00,45
2016-02-04 20:55:00,41
2016-02-04 21:00:00,43
2016-02-04 21:05:00,54
2016-02-04 21:10:00,57
2016-02-04 21:15:00,53
2016-02-04 21:20:00,45
2016-02-04 21:25:00,45
2016-02-04 21:30:00,45
2016-02-04 21:35:00,36
2016-02-04 21:40:00,39
2016-02-04 21:45:00,49
2016-02-04 21:50:00,39
2016-02-04 21:55:00,38
2016-02-04 22:00:00,36
2016-02-04 22:05:00,26
2016-02-04 22:10:00,29
2016-02-04 22:15:00,41
2016-02-04 22:20:00,39
2016-02-04 22:25:00,28
2016-02-04 22:30:00,29
2016-02-04 22:35:00,22
2016-02-04 22:40:00,25
2016-02-04 22:45:00,28
2016-02-04 22:50:00,19
2016-02-04 22:55:00,17
2016-02-04 23:00:00,14
2016-02-04 23:05:00,22
2016-02-04 23:10:00,21
2016-02-04 23:15:00,22
2016-02-04 23:20:00,18
2016-02-04 23:25:00,21
2016-02-04 23:30:00,8
2016-02-04 23:35:00,17
2016-02-04 23:40:00,16
2016-02-04 23:45:00,17
2016-02-04 23:50:00,10
2016-02-04 23:55:00,16
2016-02-05 00:00:00,11
2016-02-05 00:05:00,14
2016-02-05 00:10:00,13
2016-02-05 00:15:00,5
2016-02-05 00:20:00,11
2016-02-05 00:25:00,11
2016-02-05 00:30:00,11
2016-02-05 00:35:00,11
2016-02-05 00:40:00,7
2016-02-05 00:45:00,7
2016-02-05 00:50:00,9
2016-02-05 00:55:00,4
2016-02-05 01:00:00,6
2016-02-05 01:05:00,3
2016-02-05 01:10:00,6
2016-02-05 01:15:00,11
2016-02-05 01:20:00,3
2016-02-05 01:25:00,4
2016-02-05 01:30:00,5
2016-02-05 01:35:00,4
2016-02-05 01:40:00,1
2016-02-05 01:45:00,4
2016-02-05 01:50:00,2
2016-02-05 01:55:00,2
2016-02-05 02:00:00,7
2016-02-05 02:05:00,5
2016-02-05 02:10:00,5
2016-02-05 02:15:00,8
2016-02-05 02:20:00,6
2016-02-05 02:25:00,3
2016-02-05 02:30:00,2
2016-02-05 02:35:00,6
2016-02-05 02:40:00,7
2016-02-05 02:45:00,3
2016-02-05 02:50:00,2
2016-02-05 02:55:00,3
2016-02-05 03:00:00,1
2016-02-05 03:05:00,4
2016-02-05 03:10:00,6
2016-02-05 03:15:00,4
2016-02-05 03:20:00,7
2016-02-05 03:25:00,7
2016-02-05 03:30:00,7
2016-02-05 03:35:00,5
2016-02-05 03:40:00,6
2016-02-05 03:45:00,11
2016-02-05 03:50:00,10
2016-02-05 03:55:00,6
2016-02-05 04:00:00,6
2016-02-05 04:05:00,5
2016-02-05 04:10:00,12
2016-02-05 04:15:00,7
2016-02-05 04:20:00,5
2016-02-05 04:25:00,17
2016-02-05 04:30:00,15
2016-02-05 04:35:00,25
2016-02-05 04:40:00,38
2016-02-05 04:45:00,27
2016-02-05 04:50:00,35
2016-02-05 04:55:00,28
2016-02-05 05:00:00,32
2016-02-05 05:05:00,47
2016-02-05 05:10:00,53
2016-02-05 05:15:00,50
2016-02-05 05:20:00,59
2016-02-05 05:25:00,59
2016-02-05 05:30:00,66
2016-02-05 05:35:00,68
2016-02-05 05:40:00,81
2016-02-05 05:45:00,72
2016-02-05 05:50:00,87
2016-02-05 05:55:00,77
2016-02-05 06:00:00,83
2016-02-05 06:05:00,81
2016-02-05 06:10:00,114
2016-02-05 06:15:00,118
2016-02-05 06:20:00,160
2016-02-05 06:25:00,119
2016-02-05 06:30:00,127
2016-02-05 06:35:00,152
2016-02-05 06:40:00,170
2016-02-05 06:45:00,162
2016-02-05 06:50:00,136
2016-02-05 06:55:00,133
2016-02-05 07:00:00,144
2016-02-05 07:05:00,130
2016-02-05 07:10:00,129
2016-02-05 07:15:00,138
2016-02-05 07:20:00,128
2016-02-05 07:25:00,107
2016-02-05 07:30:00,83
2016-02-05 07:35:00,86
2016-02-05 07:40:00,77
2016-02-05 07:45:00,70
2016-02-05 07:50:00,85
2016-02-05 07:55:00,70
2016-02-05 08:00:00,79
2016-02-05 08:05:00,82
2016-02-05 08:10:00,80
2016-02-05 08:15:00,82
2016-02-05 08:20:00,85
2016-02-05 08:25:00,77
2016-02-05 08:30:00,72
2016-02-05 08:35:00,67
2016-02-05 08:40:00,66
2016-02-05 08:45:00,85
2016-02-05 08:50:00,72
2016-02-05 08:55:00,76
2016-02-05 09:00:00,89
2016-02-05 09:05:00,88
2016-02-05 09:10:00,90
2016-02-05 09:15:00,105
2016-02-05 09:20:00,105
2016-02-05 09:25:00,106
2016-02-05 09:30:00,123
2016-02-05 09:35:00,104
2016-02-05 09:40:00,114
2016-02-05 09:45:00,99
2016-02-05 09:50:00,90
2016-02-05 09:55:00,98
2016-02-05 10:00:00,97
2016-02-05 10:05:00,111
2016-02-05 10:10:00,122
2016-02-05 10:15:00,121
2016-02-05 10:20:00,113
2016-02-05 10:25:00,109
2016-02-05 10:30:00,99
2016-02-05 10:35:00,110
2016-02-05 10:40:00,110
2016-02-05 10:45:00,109
2016-02-05 10:50:00,112
2016-02-05 10:55:00,99
2016-02-05 11:00:00,91
2016-02-05 11:05:00,102
2016-02-05 11:10:00,113
2016-02-05 11:15:00,99
2016-02-05 11:20:00,107
2016-02-05 11:25:00,110
2016-02-05 11:30:00,82
2016-02-05 11:35:00,94
2016-02-05 11:40:00,115
2016-02-05 11:45:00,96
2016-02-05 11:50:00,124
2016-02-05 11:55:00,111
2016-02-05 12:00:00,100
2016-02-05 12:05:00,108
2016-02-05 12:10:00,99
2016-02-05 12:15:00,101
2016-02-05 12:20:00,104
2016-02-05 12:25:00,104
2016-02-05 12:30:00,113
2016-02-05 12:35:00,97
2016-02-05 12:40:00,87
2016-02-05 12:45:00,103
2016-02-05 12:50:00,101
2016-02-05 12:55:00,83
2016-02-05 13:00:00,91
2016-02-05 13:05:00,88
2016-02-05 13:10:00,90
2016-02-05 13:15:00,101
2016-02-05 13:20:00,103
2016-02-05 13:25:00,114
2016-02-05 13:30:00,95
2016-02-05 13:35:00,90
2016-02-05 13:40:00,110
2016-02-05 13:45:00,96
2016-02-05 13:50:00,105
2016-02-05 13:55:00,104
2016-02-05 14:00:00,91
2016-02-05 14:05:00,76
2016-02-05 14:10:00,103
2016-02-05 14:15:00,84
2016-02-05 14:20:00,102
2016-02-05 14:25:00,108
2016-02-05 14:30:00,85
2016-02-05 14:35:00,109
2016-02-05 14:40:00,130
2016-02-05 14:45:00,115
2016-02-05 14:50:00,110
2016-02-05 14:55:00,112
2016-02-05 15:00:00,112
2016-02-05 15:05:00,101
2016-02-05 15:10:00,91
2016-02-05 15:15:00,101
2016-02-05 15:20:00,107
2016-02-05 15:25:00,119
2016-02-05 15:30:00,101
2016-02-05 15:35:00,88
2016-02-05 15:40:00,93
2016-02-05 15:45:00,111
2016-02-05 15:50:00,93
2016-02-05 15:55:00,95
2016-02-05 16:00:00,90
2016-02-05 16:05:00,86
2016-02-05 16:10:00,89
2016-02-05 16:15:00,103
2016-02-05 16:20:00,116
2016-02-05 16:25:00,81
2016-02-05 16:30:00,86
2016-02-05 16:35:00,96
2016-02-05 16:40:00,94
2016-02-05 16:45:00,98
2016-02-05 16:50:00,88
2016-02-05 16:55:00,78
2016-02-05 17:00:00,89
2016-02-05 17:05:00,88
2016-02-05 17:10:00,101
2016-02-05 17:15:00,102
2016-02-05 17:20:00,104
2016-02-05 17:25:00,89
2016-02-05 17:30:00,89
2016-02-05 17:35:00,90
2016-02-05 17:40:00,90
2016-02-05 17:45:00,88
2016-02-05 17:50:00,80
2016-02-05 17:55:00,76
2016-02-05 18:00:00,73
2016-02-05 18:05:00,81
2016-02-05 18:10:00,77
2016-02-05 18:15:00,67
2016-02-05 18:20:00,93
2016-02-05 18:25:00,85
2016-02-05 18:30:00,82
2016-02-05 18:35:00,85
2016-02-05 18:40:00,96
2016-02-05 18:45:00,88
2016-02-05 18:50:00,83
2016-02-05 18:55:00,106
2016-02-05 19:00:00,92
2016-02-05 19:05:00,83
2016-02-05 19:10:00,85
2016-02-05 19:15:00,98
2016-02-05 19:20:00,88
2016-02-05 19:25:00,84
2016-02-05 19:30:00,97
2016-02-05 19:35:00,93
2016-02-05 19:40:00,97
2016-02-05 19:45:00,91
2016-02-05 19:50:00,90
2016-02-05 19:55:00,95
2016-02-05 20:00:00,78
2016-02-05 20:05:00,60
2016-02-05 20:10:00,59
2016-02-05 20:15:00,67
2016-02-05 20:20:00,60
2016-02-05 20:25:00,66
2016-02-05 20:30:00,73
2016-02-05 20:35:00,78
2016-02-05 20:40:00,70
2016-02-05 20:45:00,67
2016-02-05 20:50:00,45
2016-02-05 20:55:00,59
2016-02-05 21:00:00,56
2016-02-05 21:05:00,59
2016-02-05 21:10:00,52
2016-02-05 21:15:00,61
2016-02-05 21:20:00,52
2016-02-05 21:25:00,49
2016-02-05 21:30:00,58
2016-02-05 21:35:00,55
2016-02-05 21:40:00,62
2016-02-05 21:45:00,45
2016-02-05 21:50:00,49
2016-02-05 21:55:00,40
2016-02-05 22:00:00,40
2016-02-05 22:05:00,43
2016-02-05 22:10:00,46
2016-02-05 22:15:00,48
2016-02-05 22:20:00,42
2016-02-05 22:25:00,39
2016-02-05 22:30:00,33
2016-02-05 22:35:00,45
2016-02-05 22:40:00,31
2016-02-05 22:45:00,25
2016-02-05 22:50:00,40
2016-02-05 22:55:00,37
2016-02-05 23:00:00,40
2016-02-05 23:05:00,24
2016-02-05 23:10:00,29
2016-02-05 23:15:00,27
2016-02-05 23:20:00,27
2016-02-05 23:25:00,18
2016-02-05 23:30:00,22
2016-02-05 23:35:00,21
2016-02-05 23:40:00,24
2016-02-05 23:45:00,32
2016-02-05 23:50:00,22
2016-02-05 23:55:00,18
2016-02-08 00:00:00,15
2016-02-08 00:05:00,12
2016-02-08 00:10:00,8
2016-02-08 00:15:00,18
2016-02-08 00:20:00,11
2016-02-08 00:25:00,10
2016-02-08 00:30:00,7
2016-02-08 00:35:00,15
2016-02-08 00:40:00,7
2016-02-08 00:45:00,9
2016-02-08 00:50:00,10
2016-02-08 00:55:00,3
2016-02-08 01:00:00,6
2016-02-08 01:05:00,9
2016-02-08 01:10:00,9
2016-02-08 01:15:00,7
2016-02-08 01:20:00,5
2016-02-08 01:25:00,7
2016-02-08 01:30:00,10
2016-02-08 01:35:00,3
2016-02-08 01:40:00,8
2016-02-08 01:45:00,6
2016-02-08 01:50:00,6
2016-02-08 01:55:00,3
2016-02-08 02:00:00,8
2016-02-08 02:05:00,1
2016-02-08 02:10:00,4
2016-02-08 02:15:00,8
2016-02-08 02:20:00,9
2016-02-08 02:25:00,9
2016-02-08 02:30:00,9
2016-02-08 02:35:00,6
2016-02-08 02:40:00,8
2016-02-08 02:45:00,8
2016-02-08 02:50:00,6
2016-02-08 02:55:00,5
2016-02-08 03:00:00,4
2016-02-08 03:05:00,5
2016-02-08 03:10:00,14
2016-02-08 03:15:00,7
2016-02-08 03:20:00,4
2016-02-08 03:25:00,6
2016-02-08 03:30:00,9
2016-02-08 03:35:00,8
2016-02-08 03:40:00,8
2016-02-08 03:45:00,13
2016-02-08 03:50:00,12
2016-02-08 03:55:00,10
2016-02-08 04:00:00,9
2016-02-08 04:05:00,18
2016-02-08 04:10:00,19
2016-02-08 04:15:00,23
2016-02-08 04:20:00,13
2016-02-08 04:25:00,25
2016-02-08 04:30:00,22
2016-02-08 04:35:00,24
2016-02-08 04:40:00,38
2016-02-08 04:45:00,45
2016-02-08 04:50:00,54
2016-02-08 04:55:00,47
2016-02-08 05:00:00,74
2016-02-08 05:05:00,54
2016-02-08 05:10:00,66
2016-02-08 05:15:00,68
2016-02-08 05:20:00,65
2016-02-08 05:25:00,88
2016-02-08 05:30:00,78
2016-02-08 05:35:00,92
2016-02-08 05:40:00,106
2016-02-08 05:45:00,91
2016-02-08 05:50:00,116
2016-02-08 05:55:00,109
2016-02-08 06:00:00,96
2016-02-08 06:05:00,119
2016-02-08 06:10:00,123
2016-02-08 06:15:00,127
2016-02-08 06:20:00,151
2016-02-08 06:25:00,157
2016-02-08 06:30:00,146
2016-02-08 06:35:00,170
2016-02-08 06:40:00,171
2016-02-08 06:45:00,164
2016-02-08 06:50:00,140
2016-02-08 06:55:00,129
2016-02-08 07:00:00,136
2016-02-08 07:05:00,142
2016-02-08 07:10:00,133
2016-02-08 07:15:00,112
2016-02-08 07:20:00,97
2016-02-08 07:25:00,89
2016-02-08 07:30:00,81
2016-02-08 07:35:00,81
2016-02-08 07:40:00,90
2016-02-08 07:45:00,80
2016-02-08 07:50:00,70
2016-02-08 07:55:00,86
2016-02-08 08:00:00,88
2016-02-08 08:05:00,72
2016-02-08 08:10:00,76
2016-02-08 08:15:00,75
2016-02-08 08:20:00,71
2016-02-08 08:25:00,75
2016-02-08 08:30:00,72
2016-02-08 08:35:00,83
2016-02-08 08:40:00,78
2016-02-08 08:45:00,82
2016-02-08 08:50:00,72
2016-02-08 08:55:00,80
2016-02-08 09:00:00,86
2016-02-08 09:05:00,88
2016-02-08 09:10:00,84
2016-02-08 09:15:00,105
2016-02-08 09:20:00,100
2016-02-08 09:25:00,113
2016-02-08 09:30:00,103
2016-02-08 09:35:00,114
2016-02-08 09:40:00,129
2016-02-08 09:45:00,107
2016-02-08 09:50:00,126
2016-02-08 09:55:00,94
2016-02-08 10:00:00,102
2016-02-08 10:05:00,120
2016-02-08 10:10:00,102
2016-02-08 10:15:00,97
2016-02-08 10:20:00,93
2016-02-08 10:25:00,111
2016-02-08 10:30:00,111
2016-02-08 10:35:00,99
2016-02-08 10:40:00,115
2016-02-08 10:45:00,106
2016-02-08 10:50:00,112
2016-02-08 10:55:00,98
2016-02-08 11:00:00,104
2016-02-08 11:05:00,88
2016-02-08 11:10:00,97
2016-02-08 11:15:00,108
2016-02-08 11:20:00,119
2016-02-08 11:25:00,98
2016-02-08 11:30:00,111
2016-02-08 11:35:00,112
2016-02-08 11:40:00,104
2016-02-08 11:45:00,109
2016-02-08 11:50:00,102
2016-02-08 11:55:00,117
2016-02-08 12:00:00,89
2016-02-08 12:05:00,86
2016-02-08 12:10:00,94
2016-02-08 12:15:00,88
2016-02-08 12:20:00,93
2016-02-08 12:25:00,118
2016-02-08 12:30:00,106
2016-02-08 12:35:00,105
2016-02-08 12:40:00,116
2016-02-08 12:45:00,99
2016-02-08 12:50:00,105
2016-02-08 12:55:00,90
2016-02-08 13:00:00,84
2016-02-08 13:05:00,88
2016-02-08 13:10:00,90
2016-02-08 13:15:00,102
2016-02-08 13:20:00,94
2016-02-08 13:25:00,93
2016-02-08 13:30:00,99
2016-02-08 13:35:00,102
2016-02-08 13:40:00,95
2016-02-08 13:45:00,103
2016-02-08 13:50:00,81
2016-02-08 13:55:00,59
2016-02-08 14:00:00,81
2016-02-08 14:05:00,94
2016-02-08 14:10:00,74
2016-02-08 14:15:00,90
2016-02-08 14:20:00,109
2016-02-08 14:25:00,123
2016-02-08 14:30:00,92
2016-02-08 14:35:00,97
2016-02-08 14:40:00,111
2016-02-08 14:45:00,119
2016-02-08 14:50:00,103
2016-02-08 14:55:00,94
2016-02-08 15:00:00,69
2016-02-08 15:05:00,108
2016-02-08 15:10:00,86
2016-02-08 15:15:00,82
2016-02-08 15:20:00,97
2016-02-08 15:25:00,89
2016-02-08 15:30:00,113
2016-02-08 15:35:00,92
2016-02-08 15:40:00,96
2016-02-08 15:45:00,100
2016-02-08 15:50:00,94
2016-02-08 15:55:00,89
2016-02-08 16:00:00,97
2016-02-08 16:05:00,77
2016-02-08 16:10:00,98
2016-02-08 16:15:00,95
2016-02-08 16:20:00,75
2016-02-08 16:25:00,83
2016-02-08 16:30:00,92
2016-02-08 16:35:00,87
2016-02-08 16:40:00,84
2016-02-08 16:45:00,94
2016-02-08 16:50:00,79
2016-02-08 16:55:00,74
2016-02-08 17:00:00,83
2016-02-08 17:05:00,84
2016-02-08 17:10:00,99
2016-02-08 17:15:00,96
2016-02-08 17:20:00,87
2016-02-08 17:25:00,113
2016-02-08 17:30:00,87
2016-02-08 17:35:00,65
2016-02-08 17:40:00,91
2016-02-08 17:45:00,80
2016-02-08 17:50:00,80
2016-02-08 17:55:00,72
2016-02-08 18:00:00,84
2016-02-08 18:05:00,72
2016-02-08 18:10:00,90
2016-02-08 18:15:00,70
2016-02-08 18:20:00,89
2016-02-08 18:25:00,70
2016-02-08 18:30:00,79
2016-02-08 18:35:00,71
2016-02-08 18:40:00,67
2016-02-08 18:45:00,68
2016-02-08 18:50:00,61
2016-02-08 18:55:00,70
2016-02-08 19:00:00,67
2016-02-08 19:05:00,54
2016-02-08 19:10:00,58
2016-02-08 19:15:00,67
2016-02-08 19:20:00,60
2016-02-08 19:25:00,51
2016-02-08 19:30:00,74
2016-02-08 19:35:00,59
2016-02-08 19:40:00,70
2016-02-08 19:45:00,54
2016-02-08 19:50:00,52
2016-02-08 19:55:00,58
2016-02-08 20:00:00,66
2016-02-08 20:05:00,51
2016-02-08 20:10:00,52
2016-02-08 20:15:00,56
2016-02-08 20:20:00,56
2016-02-08 20:25:00,47
2016-02-08 20:30:00,37
2016-02-08 20:35:00,52
2016-02-08 20:40:00,43
2016-02-08 20:45:00,39
2016-02-08 20:50:00,44
2016-02-08 20:55:00,40
2016-02-08 21:00:00,38
2016-02-08 21:05:00,33
2016-02-08 21:10:00,30
2016-02-08 21:15:00,46
2016-02-08 21:20:00,46
2016-02-08 21:25:00,42
2016-02-08 21:30:00,38
2016-02-08 21:35:00,34
2016-02-08 21:40:00,31
