,5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,day_of_week,datetime
4441,05/02/2016 10:05,111,1,100,4,05/02/2016 10:05
4442,05/02/2016 10:10,122,1,100,4,05/02/2016 10:10
4443,05/02/2016 10:15,121,1,100,4,05/02/2016 10:15
4444,05/02/2016 10:20,113,1,100,4,05/02/2016 10:20
4445,05/02/2016 10:25,109,1,100,4,05/02/2016 10:25
4446,05/02/2016 10:30,99,1,100,4,05/02/2016 10:30
4447,05/02/2016 10:35,110,1,100,4,05/02/2016 10:35
4448,05/02/2016 10:40,110,1,100,4,05/02/2016 10:40
4449,05/02/2016 10:45,109,1,100,4,05/02/2016 10:45
4450,05/02/2016 10:50,112,1,100,4,05/02/2016 10:50
4451,05/02/2016 10:55,99,1,100,4,05/02/2016 10:55
4452,05/02/2016 11:00,91,1,100,4,05/02/2016 11:00
4453,05/02/2016 11:05,102,1,100,4,05/02/2016 11:05
4454,05/02/2016 11:10,113,1,100,4,05/02/2016 11:10
4455,05/02/2016 11:15,99,1,100,4,05/02/2016 11:15
4456,05/02/2016 11:20,107,1,100,4,05/02/2016 11:20
4457,05/02/2016 11:25,110,1,100,4,05/02/2016 11:25
4458,05/02/2016 11:30,82,1,100,4,05/02/2016 11:30
4459,05/02/2016 11:35,94,1,100,4,05/02/2016 11:35
4460,05/02/2016 11:40,115,1,100,4,05/02/2016 11:40
4461,05/02/2016 11:45,96,1,100,4,05/02/2016 11:45
4462,05/02/2016 11:50,124,1,100,4,05/02/2016 11:50
4463,05/02/2016 11:55,111,1,100,4,05/02/2016 11:55
4464,05/02/2016 12:00,100,1,100,4,05/02/2016 12:00
4465,05/02/2016 12:05,108,1,100,4,05/02/2016 12:05
4466,05/02/2016 12:10,99,1,100,4,05/02/2016 12:10
4467,05/02/2016 12:15,101,1,100,4,05/02/2016 12:15
4468,05/02/2016 12:20,104,1,100,4,05/02/2016 12:20
4469,05/02/2016 12:25,104,1,100,4,05/02/2016 12:25
4470,05/02/2016 12:30,113,1,100,4,05/02/2016 12:30
4471,05/02/2016 12:35,97,1,100,4,05/02/2016 12:35
4472,05/02/2016 12:40,87,1,100,4,05/02/2016 12:40
4473,05/02/2016 12:45,103,1,100,4,05/02/2016 12:45
4474,05/02/2016 12:50,101,1,100,4,05/02/2016 12:50
4475,05/02/2016 12:55,83,1,100,4,05/02/2016 12:55
4476,05/02/2016 13:00,91,1,100,4,05/02/2016 13:00
4477,05/02/2016 13:05,88,1,100,4,05/02/2016 13:05
4478,05/02/2016 13:10,90,1,100,4,05/02/2016 13:10
4479,05/02/2016 13:15,101,1,100,4,05/02/2016 13:15
4480,05/02/2016 13:20,103,1,100,4,05/02/2016 13:20
4481,05/02/2016 13:25,114,1,100,4,05/02/2016 13:25
4482,05/02/2016 13:30,95,1,100,4,05/02/2016 13:30
4483,05/02/2016 13:35,90,1,100,4,05/02/2016 13:35
4484,05/02/2016 13:40,110,1,100,4,05/02/2016 13:40
4485,05/02/2016 13:45,96,1,100,4,05/02/2016 13:45
4486,05/02/2016 13:50,105,1,100,4,05/02/2016 13:50
4487,05/02/2016 13:55,104,1,100,4,05/02/2016 13:55
4488,05/02/2016 14:00,91,1,100,4,05/02/2016 14:00
4489,05/02/2016 14:05,76,1,100,4,05/02/2016 14:05
4490,05/02/2016 14:10,103,1,100,4,05/02/2016 14:10
4491,05/02/2016 14:15,84,1,100,4,05/02/2016 14:15
4492,05/02/2016 14:20,102,1,100,4,05/02/2016 14:20
4493,05/02/2016 14:25,108,1,100,4,05/02/2016 14:25
4494,05/02/2016 14:30,85,1,100,4,05/02/2016 14:30
4495,05/02/2016 14:35,109,1,100,4,05/02/2016 14:35
4496,05/02/2016 14:40,130,1,100,4,05/02/2016 14:40
4497,05/02/2016 14:45,115,1,100,4,05/02/2016 14:45
4498,05/02/2016 14:50,110,1,100,4,05/02/2016 14:50
4499,05/02/2016 14:55,112,1,100,4,05/02/2016 14:55
4500,05/02/2016 15:00,112,1,100,4,05/02/2016 15:00
4501,05/02/2016 15:05,101,1,100,4,05/02/2016 15:05
4502,05/02/2016 15:10,91,1,100,4,05/02/2016 15:10
4503,05/02/2016 15:15,101,1,100,4,05/02/2016 15:15
4504,05/02/2016 15:20,107,1,100,4,05/02/2016 15:20
4505,05/02/2016 15:25,119,1,100,4,05/02/2016 15:25
4506,05/02/2016 15:30,101,1,100,4,05/02/2016 15:30
4507,05/02/2016 15:35,88,1,100,4,05/02/2016 15:35
4508,05/02/2016 15:40,93,1,100,4,05/02/2016 15:40
4509,05/02/2016 15:45,111,1,100,4,05/02/2016 15:45
4510,05/02/2016 15:50,93,1,100,4,05/02/2016 15:50
4511,05/02/2016 15:55,95,1,100,4,05/02/2016 15:55
4512,05/02/2016 16:00,90,1,100,4,05/02/2016 16:00
4513,05/02/2016 16:05,86,1,100,4,05/02/2016 16:05
4514,05/02/2016 16:10,89,1,100,4,05/02/2016 16:10
4515,05/02/2016 16:15,103,1,100,4,05/02/2016 16:15
4516,05/02/2016 16:20,116,1,100,4,05/02/2016 16:20
4517,05/02/2016 16:25,81,1,100,4,05/02/2016 16:25
4518,05/02/2016 16:30,86,1,100,4,05/02/2016 16:30
4519,05/02/2016 16:35,96,1,100,4,05/02/2016 16:35
4520,05/02/2016 16:40,94,1,100,4,05/02/2016 16:40
4521,05/02/2016 16:45,98,1,100,4,05/02/2016 16:45
4522,05/02/2016 16:50,88,1,100,4,05/02/2016 16:50
4523,05/02/2016 16:55,78,1,100,4,05/02/2016 16:55
4524,05/02/2016 17:00,89,1,100,4,05/02/2016 17:00
4525,05/02/2016 17:05,88,1,100,4,05/02/2016 17:05
4526,05/02/2016 17:10,101,1,100,4,05/02/2016 17:10
4527,05/02/2016 17:15,102,1,100,4,05/02/2016 17:15
4528,05/02/2016 17:20,104,1,100,4,05/02/2016 17:20
4529,05/02/2016 17:25,89,1,100,4,05/02/2016 17:25
4530,05/02/2016 17:30,89,1,100,4,05/02/2016 17:30
4531,05/02/2016 17:35,90,1,100,4,05/02/2016 17:35
4532,05/02/2016 17:40,90,1,100,4,05/02/2016 17:40
4533,05/02/2016 17:45,88,1,100,4,05/02/2016 17:45
4534,05/02/2016 17:50,80,1,100,4,05/02/2016 17:50
4535,05/02/2016 17:55,76,1,100,4,05/02/2016 17:55
4536,05/02/2016 18:00,73,1,100,4,05/02/2016 18:00
4537,05/02/2016 18:05,81,1,100,4,05/02/2016 18:05
4538,05/02/2016 18:10,77,1,100,4,05/02/2016 18:10
4539,05/02/2016 18:15,67,1,100,4,05/02/2016 18:15
4540,05/02/2016 18:20,93,1,100,4,05/02/2016 18:20
4541,05/02/2016 18:25,85,1,100,4,05/02/2016 18:25
4542,05/02/2016 18:30,82,1,100,4,05/02/2016 18:30
4543,05/02/2016 18:35,85,1,100,4,05/02/2016 18:35
4544,05/02/2016 18:40,96,1,100,4,05/02/2016 18:40
4545,05/02/2016 18:45,88,1,100,4,05/02/2016 18:45
4546,05/02/2016 18:50,83,1,100,4,05/02/2016 18:50
4547,05/02/2016 18:55,106,1,100,4,05/02/2016 18:55
4548,05/02/2016 19:00,92,1,100,4,05/02/2016 19:00
4549,05/02/2016 19:05,83,1,100,4,05/02/2016 19:05
4550,05/02/2016 19:10,85,1,100,4,05/02/2016 19:10
4551,05/02/2016 19:15,98,1,100,4,05/02/2016 19:15
4552,05/02/2016 19:20,88,1,100,4,05/02/2016 19:20
4553,05/02/2016 19:25,84,1,100,4,05/02/2016 19:25
4554,05/02/2016 19:30,97,1,100,4,05/02/2016 19:30
4555,05/02/2016 19:35,93,1,100,4,05/02/2016 19:35
4556,05/02/2016 19:40,97,1,100,4,05/02/2016 19:40
4557,05/02/2016 19:45,91,1,100,4,05/02/2016 19:45
4558,05/02/2016 19:50,90,1,100,4,05/02/2016 19:50
4559,05/02/2016 19:55,95,1,100,4,05/02/2016 19:55
4560,05/02/2016 20:00,78,1,100,4,05/02/2016 20:00
4561,05/02/2016 20:05,60,1,100,4,05/02/2016 20:05
4562,05/02/2016 20:10,59,1,100,4,05/02/2016 20:10
4563,05/02/2016 20:15,67,1,100,4,05/02/2016 20:15
4564,05/02/2016 20:20,60,1,100,4,05/02/2016 20:20
4565,05/02/2016 20:25,66,1,100,4,05/02/2016 20:25
4566,05/02/2016 20:30,73,1,100,4,05/02/2016 20:30
4567,05/02/2016 20:35,78,1,100,4,05/02/2016 20:35
4568,05/02/2016 20:40,70,1,100,4,05/02/2016 20:40
4569,05/02/2016 20:45,67,1,100,4,05/02/2016 20:45
4570,05/02/2016 20:50,45,1,100,4,05/02/2016 20:50
4571,05/02/2016 20:55,59,1,100,4,05/02/2016 20:55
4572,05/02/2016 21:00,56,1,100,4,05/02/2016 21:00
4573,05/02/2016 21:05,59,1,100,4,05/02/2016 21:05
4574,05/02/2016 21:10,52,1,100,4,05/02/2016 21:10
4575,05/02/2016 21:15,61,1,100,4,05/02/2016 21:15
4576,05/02/2016 21:20,52,1,100,4,05/02/2016 21:20
4577,05/02/2016 21:25,49,1,100,4,05/02/2016 21:25
4578,05/02/2016 21:30,58,1,100,4,05/02/2016 21:30
4579,05/02/2016 21:35,55,1,100,4,05/02/2016 21:35
4580,05/02/2016 21:40,62,1,100,4,05/02/2016 21:40
4581,05/02/2016 21:45,45,1,100,4,05/02/2016 21:45
4582,05/02/2016 21:50,49,1,100,4,05/02/2016 21:50
4583,05/02/2016 21:55,40,1,100,4,05/02/2016 21:55
4584,05/02/2016 22:00,40,1,100,4,05/02/2016 22:00
4585,05/02/2016 22:05,43,1,100,4,05/02/2016 22:05
4586,05/02/2016 22:10,46,1,100,4,05/02/2016 22:10
4587,05/02/2016 22:15,48,1,100,4,05/02/2016 22:15
4588,05/02/2016 22:20,42,1,100,4,05/02/2016 22:20
4589,05/02/2016 22:25,39,1,100,4,05/02/2016 22:25
4590,05/02/2016 22:30,33,1,100,4,05/02/2016 22:30
4591,05/02/2016 22:35,45,1,100,4,05/02/2016 22:35
4592,05/02/2016 22:40,31,1,100,4,05/02/2016 22:40
4593,05/02/2016 22:45,25,1,100,4,05/02/2016 22:45
4594,05/02/2016 22:50,40,1,100,4,05/02/2016 22:50
4595,05/02/2016 22:55,37,1,100,4,05/02/2016 22:55
4596,05/02/2016 23:00,40,1,100,4,05/02/2016 23:00
4597,05/02/2016 23:05,24,1,100,4,05/02/2016 23:05
4598,05/02/2016 23:10,29,1,100,4,05/02/2016 23:10
4599,05/02/2016 23:15,27,1,100,4,05/02/2016 23:15
4600,05/02/2016 23:20,27,1,100,4,05/02/2016 23:20
4601,05/02/2016 23:25,18,1,100,4,05/02/2016 23:25
4602,05/02/2016 23:30,22,1,100,4,05/02/2016 23:30
4603,05/02/2016 23:35,21,1,100,4,05/02/2016 23:35
4604,05/02/2016 23:40,24,1,100,4,05/02/2016 23:40
4605,05/02/2016 23:45,32,1,100,4,05/02/2016 23:45
4606,05/02/2016 23:50,22,1,100,4,05/02/2016 23:50
4607,05/02/2016 23:55,18,1,100,4,05/02/2016 23:55
4608,08/02/2016 0:00,15,1,100,0,08/02/2016 0:00
4609,08/02/2016 0:05,12,1,100,0,08/02/2016 0:05
4610,08/02/2016 0:10,8,1,100,0,08/02/2016 0:10
4611,08/02/2016 0:15,18,1,100,0,08/02/2016 0:15
4612,08/02/2016 0:20,11,1,100,0,08/02/2016 0:20
4613,08/02/2016 0:25,10,1,100,0,08/02/2016 0:25
4614,08/02/2016 0:30,7,1,100,0,08/02/2016 0:30
4615,08/02/2016 0:35,15,1,100,0,08/02/2016 0:35
4616,08/02/2016 0:40,7,1,100,0,08/02/2016 0:40
4617,08/02/2016 0:45,9,1,100,0,08/02/2016 0:45
4618,08/02/2016 0:50,10,1,100,0,08/02/2016 0:50
4619,08/02/2016 0:55,3,1,100,0,08/02/2016 0:55
4620,08/02/2016 1:00,6,1,100,0,08/02/2016 1:00
4621,08/02/2016 1:05,9,1,100,0,08/02/2016 1:05
4622,08/02/2016 1:10,9,1,100,0,08/02/2016 1:10
4623,08/02/2016 1:15,7,1,100,0,08/02/2016 1:15
4624,08/02/2016 1:20,5,1,100,0,08/02/2016 1:20
4625,08/02/2016 1:25,7,1,100,0,08/02/2016 1:25
4626,08/02/2016 1:30,10,1,100,0,08/02/2016 1:30
4627,08/02/2016 1:35,3,1,100,0,08/02/2016 1:35
4628,08/02/2016 1:40,8,1,100,0,08/02/2016 1:40
4629,08/02/2016 1:45,6,1,100,0,08/02/2016 1:45
4630,08/02/2016 1:50,6,1,100,0,08/02/2016 1:50
4631,08/02/2016 1:55,3,1,100,0,08/02/2016 1:55
4632,08/02/2016 2:00,8,1,100,0,08/02/2016 2:00
4633,08/02/2016 2:05,1,1,100,0,08/02/2016 2:05
4634,08/02/2016 2:10,4,1,100,0,08/02/2016 2:10
4635,08/02/2016 2:15,8,1,100,0,08/02/2016 2:15
4636,08/02/2016 2:20,9,1,100,0,08/02/2016 2:20
4637,08/02/2016 2:25,9,1,100,0,08/02/2016 2:25
4638,08/02/2016 2:30,9,1,100,0,08/02/2016 2:30
4639,08/02/2016 2:35,6,1,100,0,08/02/2016 2:35
4640,08/02/2016 2:40,8,1,100,0,08/02/2016 2:40
4641,08/02/2016 2:45,8,1,100,0,08/02/2016 2:45
4642,08/02/2016 2:50,6,1,100,0,08/02/2016 2:50
4643,08/02/2016 2:55,5,1,100,0,08/02/2016 2:55
4644,08/02/2016 3:00,4,1,100,0,08/02/2016 3:00
4645,08/02/2016 3:05,5,1,100,0,08/02/2016 3:05
4646,08/02/2016 3:10,14,1,100,0,08/02/2016 3:10
4647,08/02/2016 3:15,7,1,100,0,08/02/2016 3:15
4648,08/02/2016 3:20,4,1,100,0,08/02/2016 3:20
4649,08/02/2016 3:25,6,1,100,0,08/02/2016 3:25
4650,08/02/2016 3:30,9,1,100,0,08/02/2016 3:30
4651,08/02/2016 3:35,8,1,100,0,08/02/2016 3:35
4652,08/02/2016 3:40,8,1,100,0,08/02/2016 3:40
4653,08/02/2016 3:45,13,1,100,0,08/02/2016 3:45
4654,08/02/2016 3:50,12,1,100,0,08/02/2016 3:50
4655,08/02/2016 3:55,10,1,100,0,08/02/2016 3:55
4656,08/02/2016 4:00,9,1,100,0,08/02/2016 4:00
4657,08/02/2016 4:05,18,1,100,0,08/02/2016 4:05
4658,08/02/2016 4:10,19,1,100,0,08/02/2016 4:10
4659,08/02/2016 4:15,23,1,100,0,08/02/2016 4:15
4660,08/02/2016 4:20,13,1,100,0,08/02/2016 4:20
4661,08/02/2016 4:25,25,1,100,0,08/02/2016 4:25
4662,08/02/2016 4:30,22,1,100,0,08/02/2016 4:30
4663,08/02/2016 4:35,24,1,100,0,08/02/2016 4:35
4664,08/02/2016 4:40,38,1,100,0,08/02/2016 4:40
4665,08/02/2016 4:45,45,1,100,0,08/02/2016 4:45
4666,08/02/2016 4:50,54,1,100,0,08/02/2016 4:50
4667,08/02/2016 4:55,47,1,100,0,08/02/2016 4:55
4668,08/02/2016 5:00,74,1,100,0,08/02/2016 5:00
4669,08/02/2016 5:05,54,1,100,0,08/02/2016 5:05
4670,08/02/2016 5:10,66,1,100,0,08/02/2016 5:10
4671,08/02/2016 5:15,68,1,100,0,08/02/2016 5:15
4672,08/02/2016 5:20,65,1,100,0,08/02/2016 5:20
4673,08/02/2016 5:25,88,1,100,0,08/02/2016 5:25
4674,08/02/2016 5:30,78,1,100,0,08/02/2016 5:30
4675,08/02/2016 5:35,92,1,100,0,08/02/2016 5:35
4676,08/02/2016 5:40,106,1,100,0,08/02/2016 5:40
4677,08/02/2016 5:45,91,1,100,0,08/02/2016 5:45
4678,08/02/2016 5:50,116,1,100,0,08/02/2016 5:50
4679,08/02/2016 5:55,109,1,100,0,08/02/2016 5:55
4680,08/02/2016 6:00,96,1,100,0,08/02/2016 6:00
4681,08/02/2016 6:05,119,1,100,0,08/02/2016 6:05
4682,08/02/2016 6:10,123,1,100,0,08/02/2016 6:10
4683,08/02/2016 6:15,127,1,100,0,08/02/2016 6:15
4684,08/02/2016 6:20,151,1,100,0,08/02/2016 6:20
4685,08/02/2016 6:25,157,1,100,0,08/02/2016 6:25
4686,08/02/2016 6:30,146,1,100,0,08/02/2016 6:30
4687,08/02/2016 6:35,170,1,100,0,08/02/2016 6:35
4688,08/02/2016 6:40,171,1,100,0,08/02/2016 6:40
4689,08/02/2016 6:45,164,1,100,0,08/02/2016 6:45
4690,08/02/2016 6:50,140,1,100,0,08/02/2016 6:50
4691,08/02/2016 6:55,129,1,100,0,08/02/2016 6:55
4692,08/02/2016 7:00,136,1,100,0,08/02/2016 7:00
4693,08/02/2016 7:05,142,1,100,0,08/02/2016 7:05
4694,08/02/2016 7:10,133,1,100,0,08/02/2016 7:10
4695,08/02/2016 7:15,112,1,100,0,08/02/2016 7:15
4696,08/02/2016 7:20,97,1,100,0,08/02/2016 7:20
4697,08/02/2016 7:25,89,1,100,0,08/02/2016 7:25
4698,08/02/2016 7:30,81,1,100,0,08/02/2016 7:30
4699,08/02/2016 7:35,81,1,100,0,08/02/2016 7:35
4700,08/02/2016 7:40,90,1,100,0,08/02/2016 7:40
4701,08/02/2016 7:45,80,1,100,0,08/02/2016 7:45
4702,08/02/2016 7:50,70,1,100,0,08/02/2016 7:50
4703,08/02/2016 7:55,86,1,100,0,08/02/2016 7:55
4704,08/02/2016 8:00,88,1,100,0,08/02/2016 8:00
4705,08/02/2016 8:05,72,1,100,0,08/02/2016 8:05
4706,08/02/2016 8:10,76,1,100,0,08/02/2016 8:10
4707,08/02/2016 8:15,75,1,100,0,08/02/2016 8:15
4708,08/02/2016 8:20,71,1,100,0,08/02/2016 8:20
4709,08/02/2016 8:25,75,1,100,0,08/02/2016 8:25
4710,08/02/2016 8:30,72,1,100,0,08/02/2016 8:30
4711,08/02/2016 8:35,83,1,100,0,08/02/2016 8:35
4712,08/02/2016 8:40,78,1,100,0,08/02/2016 8:40
4713,08/02/2016 8:45,82,1,100,0,08/02/2016 8:45
4714,08/02/2016 8:50,72,1,100,0,08/02/2016 8:50
4715,08/02/2016 8:55,80,1,100,0,08/02/2016 8:55
4716,08/02/2016 9:00,86,1,100,0,08/02/2016 9:00
4717,08/02/2016 9:05,88,1,100,0,08/02/2016 9:05
4718,08/02/2016 9:10,84,1,100,0,08/02/2016 9:10
4719,08/02/2016 9:15,105,1,100,0,08/02/2016 9:15
4720,08/02/2016 9:20,100,1,100,0,08/02/2016 9:20
4721,08/02/2016 9:25,113,1,100,0,08/02/2016 9:25
4722,08/02/2016 9:30,103,1,100,0,08/02/2016 9:30
4723,08/02/2016 9:35,114,1,100,0,08/02/2016 9:35
4724,08/02/2016 9:40,129,1,100,0,08/02/2016 9:40
4725,08/02/2016 9:45,107,1,100,0,08/02/2016 9:45
4726,08/02/2016 9:50,126,1,100,0,08/02/2016 9:50
4727,08/02/2016 9:55,94,1,100,0,08/02/2016 9:55
4728,08/02/2016 10:00,102,1,100,0,08/02/2016 10:00
4729,08/02/2016 10:05,120,1,100,0,08/02/2016 10:05
4730,08/02/2016 10:10,102,1,100,0,08/02/2016 10:10
4731,08/02/2016 10:15,97,1,100,0,08/02/2016 10:15
4732,08/02/2016 10:20,93,1,100,0,08/02/2016 10:20
4733,08/02/2016 10:25,111,1,100,0,08/02/2016 10:25
4734,08/02/2016 10:30,111,1,100,0,08/02/2016 10:30
4735,08/02/2016 10:35,99,1,100,0,08/02/2016 10:35
4736,08/02/2016 10:40,115,1,100,0,08/02/2016 10:40
4737,08/02/2016 10:45,106,1,100,0,08/02/2016 10:45
4738,08/02/2016 10:50,112,1,100,0,08/02/2016 10:50
4739,08/02/2016 10:55,98,1,100,0,08/02/2016 10:55
4740,08/02/2016 11:00,104,1,100,0,08/02/2016 11:00
4741,08/02/2016 11:05,88,1,100,0,08/02/2016 11:05
4742,08/02/2016 11:10,97,1,100,0,08/02/2016 11:10
4743,08/02/2016 11:15,108,1,100,0,08/02/2016 11:15
4744,08/02/2016 11:20,119,1,100,0,08/02/2016 11:20
4745,08/02/2016 11:25,98,1,100,0,08/02/2016 11:25
4746,08/02/2016 11:30,111,1,100,0,08/02/2016 11:30
4747,08/02/2016 11:35,112,1,100,0,08/02/2016 11:35
4748,08/02/2016 11:40,104,1,100,0,08/02/2016 11:40
4749,08/02/2016 11:45,109,1,100,0,08/02/2016 11:45
4750,08/02/2016 11:50,102,1,100,0,08/02/2016 11:50
4751,08/02/2016 11:55,117,1,100,0,08/02/2016 11:55
4752,08/02/2016 12:00,89,1,100,0,08/02/2016 12:00
4753,08/02/2016 12:05,86,1,100,0,08/02/2016 12:05
4754,08/02/2016 12:10,94,1,100,0,08/02/2016 12:10
4755,08/02/2016 12:15,88,1,100,0,08/02/2016 12:15
4756,08/02/2016 12:20,93,1,100,0,08/02/2016 12:20
4757,08/02/2016 12:25,118,1,100,0,08/02/2016 12:25
4758,08/02/2016 12:30,106,1,100,0,08/02/2016 12:30
4759,08/02/2016 12:35,105,1,100,0,08/02/2016 12:35
4760,08/02/2016 12:40,116,1,100,0,08/02/2016 12:40
4761,08/02/2016 12:45,99,1,100,0,08/02/2016 12:45
4762,08/02/2016 12:50,105,1,100,0,08/02/2016 12:50
4763,08/02/2016 12:55,90,1,100,0,08/02/2016 12:55
4764,08/02/2016 13:00,84,1,100,0,08/02/2016 13:00
4765,08/02/2016 13:05,88,1,100,0,08/02/2016 13:05
4766,08/02/2016 13:10,90,1,100,0,08/02/2016 13:10
4767,08/02/2016 13:15,102,1,100,0,08/02/2016 13:15
4768,08/02/2016 13:20,94,1,100,0,08/02/2016 13:20
4769,08/02/2016 13:25,93,1,100,0,08/02/2016 13:25
4770,08/02/2016 13:30,99,1,100,0,08/02/2016 13:30
4771,08/02/2016 13:35,102,1,100,0,08/02/2016 13:35
4772,08/02/2016 13:40,95,1,100,0,08/02/2016 13:40
4773,08/02/2016 13:45,103,1,100,0,08/02/2016 13:45
4774,08/02/2016 13:50,81,1,100,0,08/02/2016 13:50
4775,08/02/2016 13:55,59,1,100,0,08/02/2016 13:55
4776,08/02/2016 14:00,81,1,100,0,08/02/2016 14:00
4777,08/02/2016 14:05,94,1,100,0,08/02/2016 14:05
4778,08/02/2016 14:10,74,1,100,0,08/02/2016 14:10
4779,08/02/2016 14:15,90,1,100,0,08/02/2016 14:15
4780,08/02/2016 14:20,109,1,100,0,08/02/2016 14:20
4781,08/02/2016 14:25,123,1,100,0,08/02/2016 14:25
4782,08/02/2016 14:30,92,1,100,0,08/02/2016 14:30
4783,08/02/2016 14:35,97,1,100,0,08/02/2016 14:35
4784,08/02/2016 14:40,111,1,100,0,08/02/2016 14:40
4785,08/02/2016 14:45,119,1,100,0,08/02/2016 14:45
4786,08/02/2016 14:50,103,1,100,0,08/02/2016 14:50
4787,08/02/2016 14:55,94,1,100,0,08/02/2016 14:55
4788,08/02/2016 15:00,69,1,100,0,08/02/2016 15:00
4789,08/02/2016 15:05,108,1,100,0,08/02/2016 15:05
4790,08/02/2016 15:10,86,1,100,0,08/02/2016 15:10
4791,08/02/2016 15:15,82,1,100,0,08/02/2016 15:15
4792,08/02/2016 15:20,97,1,100,0,08/02/2016 15:20
4793,08/02/2016 15:25,89,1,100,0,08/02/2016 15:25
4794,08/02/2016 15:30,113,1,100,0,08/02/2016 15:30
4795,08/02/2016 15:35,92,1,100,0,08/02/2016 15:35
4796,08/02/2016 15:40,96,1,100,0,08/02/2016 15:40
4797,08/02/2016 15:45,100,1,100,0,08/02/2016 15:45
4798,08/02/2016 15:50,94,1,100,0,08/02/2016 15:50
4799,08/02/2016 15:55,89,1,100,0,08/02/2016 15:55
4800,08/02/2016 16:00,97,1,100,0,08/02/2016 16:00
4801,08/02/2016 16:05,77,1,100,0,08/02/2016 16:05
4802,08/02/2016 16:10,98,1,100,0,08/02/2016 16:10
4803,08/02/2016 16:15,95,1,100,0,08/02/2016 16:15
4804,08/02/2016 16:20,75,1,100,0,08/02/2016 16:20
4805,08/02/2016 16:25,83,1,100,0,08/02/2016 16:25
4806,08/02/2016 16:30,92,1,100,0,08/02/2016 16:30
4807,08/02/2016 16:35,87,1,100,0,08/02/2016 16:35
4808,08/02/2016 16:40,84,1,100,0,08/02/2016 16:40
4809,08/02/2016 16:45,94,1,100,0,08/02/2016 16:45
4810,08/02/2016 16:50,79,1,100,0,08/02/2016 16:50
4811,08/02/2016 16:55,74,1,100,0,08/02/2016 16:55
4812,08/02/2016 17:00,83,1,100,0,08/02/2016 17:00
4813,08/02/2016 17:05,84,1,100,0,08/02/2016 17:05
4814,08/02/2016 17:10,99,1,100,0,08/02/2016 17:10
4815,08/02/2016 17:15,96,1,100,0,08/02/2016 17:15
4816,08/02/2016 17:20,87,1,100,0,08/02/2016 17:20
4817,08/02/2016 17:25,113,1,100,0,08/02/2016 17:25
4818,08/02/2016 17:30,87,1,100,0,08/02/2016 17:30
4819,08/02/2016 17:35,65,1,100,0,08/02/2016 17:35
4820,08/02/2016 17:40,91,1,100,0,08/02/2016 17:40
4821,08/02/2016 17:45,80,1,100,0,08/02/2016 17:45
4822,08/02/2016 17:50,80,1,100,0,08/02/2016 17:50
4823,08/02/2016 17:55,72,1,100,0,08/02/2016 17:55
4824,08/02/2016 18:00,84,1,100,0,08/02/2016 18:00
4825,08/02/2016 18:05,72,1,100,0,08/02/2016 18:05
4826,08/02/2016 18:10,90,1,100,0,08/02/2016 18:10
4827,08/02/2016 18:15,70,1,100,0,08/02/2016 18:15
4828,08/02/2016 18:20,89,1,100,0,08/02/2016 18:20
4829,08/02/2016 18:25,70,1,100,0,08/02/2016 18:25
4830,08/02/2016 18:30,79,1,100,0,08/02/2016 18:30
4831,08/02/2016 18:35,71,1,100,0,08/02/2016 18:35
4832,08/02/2016 18:40,67,1,100,0,08/02/2016 18:40
4833,08/02/2016 18:45,68,1,100,0,08/02/2016 18:45
4834,08/02/2016 18:50,61,1,100,0,08/02/2016 18:50
4835,08/02/2016 18:55,70,1,100,0,08/02/2016 18:55
4836,08/02/2016 19:00,67,1,100,0,08/02/2016 19:00
4837,08/02/2016 19:05,54,1,100,0,08/02/2016 19:05
4838,08/02/2016 19:10,58,1,100,0,08/02/2016 19:10
4839,08/02/2016 19:15,67,1,100,0,08/02/2016 19:15
4840,08/02/2016 19:20,60,1,100,0,08/02/2016 19:20
4841,08/02/2016 19:25,51,1,100,0,08/02/2016 19:25
4842,08/02/2016 19:30,74,1,100,0,08/02/2016 19:30
4843,08/02/2016 19:35,59,1,100,0,08/02/2016 19:35
4844,08/02/2016 19:40,70,1,100,0,08/02/2016 19:40
4845,08/02/2016 19:45,54,1,100,0,08/02/2016 19:45
4846,08/02/2016 19:50,52,1,100,0,08/02/2016 19:50
4847,08/02/2016 19:55,58,1,100,0,08/02/2016 19:55
4848,08/02/2016 20:00,66,1,100,0,08/02/2016 20:00
4849,08/02/2016 20:05,51,1,100,0,08/02/2016 20:05
4850,08/02/2016 20:10,52,1,100,0,08/02/2016 20:10
4851,08/02/2016 20:15,56,1,100,0,08/02/2016 20:15
4852,08/02/2016 20:20,56,1,100,0,08/02/2016 20:20
4853,08/02/2016 20:25,47,1,100,0,08/02/2016 20:25
4854,08/02/2016 20:30,37,1,100,0,08/02/2016 20:30
4855,08/02/2016 20:35,52,1,100,0,08/02/2016 20:35
4856,08/02/2016 20:40,43,1,100,0,08/02/2016 20:40
4857,08/02/2016 20:45,39,1,100,0,08/02/2016 20:45
4858,08/02/2016 20:50,44,1,100,0,08/02/2016 20:50
4859,08/02/2016 20:55,40,1,100,0,08/02/2016 20:55
4860,08/02/2016 21:00,38,1,100,0,08/02/2016 21:00
4861,08/02/2016 21:05,33,1,100,0,08/02/2016 21:05
4862,08/02/2016 21:10,30,1,100,0,08/02/2016 21:10
