,5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,day_of_week,datetime
3538,1/2/2016 6:50,173,1,100,0,1/2/2016 6:50
3539,1/2/2016 6:55,167,1,100,0,1/2/2016 6:55
3540,1/2/2016 7:00,142,1,100,0,1/2/2016 7:00
3541,1/2/2016 7:05,104,1,100,0,1/2/2016 7:05
3542,1/2/2016 7:10,133,1,100,0,1/2/2016 7:10
3543,1/2/2016 7:15,118,1,100,0,1/2/2016 7:15
3544,1/2/2016 7:20,85,1,100,0,1/2/2016 7:20
3545,1/2/2016 7:25,82,1,100,0,1/2/2016 7:25
3546,1/2/2016 7:30,85,1,100,0,1/2/2016 7:30
3547,1/2/2016 7:35,82,1,100,0,1/2/2016 7:35
3548,1/2/2016 7:40,66,1,100,0,1/2/2016 7:40
3549,1/2/2016 7:45,80,1,100,0,1/2/2016 7:45
3550,1/2/2016 7:50,79,1,100,0,1/2/2016 7:50
3551,1/2/2016 7:55,70,1,100,0,1/2/2016 7:55
3552,1/2/2016 8:00,63,1,100,0,1/2/2016 8:00
3553,1/2/2016 8:05,76,1,100,0,1/2/2016 8:05
3554,1/2/2016 8:10,55,1,100,0,1/2/2016 8:10
3555,1/2/2016 8:15,70,1,100,0,1/2/2016 8:15
3556,1/2/2016 8:20,69,1,100,0,1/2/2016 8:20
3557,1/2/2016 8:25,70,1,100,0,1/2/2016 8:25
3558,1/2/2016 8:30,73,1,100,0,1/2/2016 8:30
3559,1/2/2016 8:35,67,1,100,0,1/2/2016 8:35
3560,1/2/2016 8:40,66,1,100,0,1/2/2016 8:40
3561,1/2/2016 8:45,77,1,100,0,1/2/2016 8:45
3562,1/2/2016 8:50,77,1,100,0,1/2/2016 8:50
3563,1/2/2016 8:55,62,1,100,0,1/2/2016 8:55
3564,1/2/2016 9:00,70,1,100,0,1/2/2016 9:00
3565,1/2/2016 9:05,73,1,100,0,1/2/2016 9:05
3566,1/2/2016 9:10,89,1,100,0,1/2/2016 9:10
3567,1/2/2016 9:15,85,1,100,0,1/2/2016 9:15
3568,1/2/2016 9:20,95,1,100,0,1/2/2016 9:20
3569,1/2/2016 9:25,104,1,100,0,1/2/2016 9:25
3570,1/2/2016 9:30,101,1,100,0,1/2/2016 9:30
3571,1/2/2016 9:35,105,1,100,0,1/2/2016 9:35
3572,1/2/2016 9:40,95,1,100,0,1/2/2016 9:40
3573,1/2/2016 9:45,96,1,100,0,1/2/2016 9:45
3574,1/2/2016 9:50,111,1,100,0,1/2/2016 9:50
3575,1/2/2016 9:55,98,1,100,0,1/2/2016 9:55
3576,1/2/2016 10:00,119,1,100,0,1/2/2016 10:00
3577,1/2/2016 10:05,114,1,100,0,1/2/2016 10:05
3578,1/2/2016 10:10,97,1,100,0,1/2/2016 10:10
3579,1/2/2016 10:15,114,1,100,0,1/2/2016 10:15
3580,1/2/2016 10:20,104,1,100,0,1/2/2016 10:20
3581,1/2/2016 10:25,96,1,100,0,1/2/2016 10:25
3582,1/2/2016 10:30,129,1,100,0,1/2/2016 10:30
3583,1/2/2016 10:35,98,1,100,0,1/2/2016 10:35
3584,1/2/2016 10:40,102,1,100,0,1/2/2016 10:40
3585,1/2/2016 10:45,100,1,100,0,1/2/2016 10:45
3586,1/2/2016 10:50,95,1,100,0,1/2/2016 10:50
3587,1/2/2016 10:55,106,1,100,0,1/2/2016 10:55
3588,1/2/2016 11:00,86,1,100,0,1/2/2016 11:00
3589,1/2/2016 11:05,107,1,100,0,1/2/2016 11:05
3590,1/2/2016 11:10,107,1,100,0,1/2/2016 11:10
3591,1/2/2016 11:15,96,1,100,0,1/2/2016 11:15
3592,1/2/2016 11:20,90,1,100,0,1/2/2016 11:20
3593,1/2/2016 11:25,100,1,100,0,1/2/2016 11:25
3594,1/2/2016 11:30,72,1,100,0,1/2/2016 11:30
3595,1/2/2016 11:35,84,1,100,0,1/2/2016 11:35
3596,1/2/2016 11:40,90,1,100,0,1/2/2016 11:40
3597,1/2/2016 11:45,86,1,100,0,1/2/2016 11:45
3598,1/2/2016 11:50,92,1,100,0,1/2/2016 11:50
3599,1/2/2016 11:55,74,1,100,0,1/2/2016 11:55
3600,1/2/2016 12:00,34,1,100,0,1/2/2016 12:00
3601,1/2/2016 12:05,102,1,100,0,1/2/2016 12:05
3602,1/2/2016 12:10,89,1,100,0,1/2/2016 12:10
3603,1/2/2016 12:15,114,1,100,0,1/2/2016 12:15
3604,1/2/2016 12:20,119,1,100,0,1/2/2016 12:20
3605,1/2/2016 12:25,106,1,100,0,1/2/2016 12:25
3606,1/2/2016 12:30,85,1,100,0,1/2/2016 12:30
3607,1/2/2016 12:35,89,1,100,0,1/2/2016 12:35
3608,1/2/2016 12:40,98,1,100,0,1/2/2016 12:40
3609,1/2/2016 12:45,105,1,100,0,1/2/2016 12:45
3610,1/2/2016 12:50,105,1,100,0,1/2/2016 12:50
3611,1/2/2016 12:55,96,1,100,0,1/2/2016 12:55
3612,1/2/2016 13:00,78,1,100,0,1/2/2016 13:00
3613,1/2/2016 13:05,74,1,100,0,1/2/2016 13:05
3614,1/2/2016 13:10,77,1,100,0,1/2/2016 13:10
3615,1/2/2016 13:15,75,1,100,0,1/2/2016 13:15
3616,1/2/2016 13:20,84,1,100,0,1/2/2016 13:20
3617,1/2/2016 13:25,90,1,100,0,1/2/2016 13:25
3618,1/2/2016 13:30,94,1,100,0,1/2/2016 13:30
3619,1/2/2016 13:35,104,1,100,0,1/2/2016 13:35
3620,1/2/2016 13:40,105,1,100,0,1/2/2016 13:40
3621,1/2/2016 13:45,98,1,100,0,1/2/2016 13:45
3622,1/2/2016 13:50,99,1,100,0,1/2/2016 13:50
3623,1/2/2016 13:55,80,1,100,0,1/2/2016 13:55
3624,1/2/2016 14:00,75,1,100,0,1/2/2016 14:00
3625,1/2/2016 14:05,98,1,100,0,1/2/2016 14:05
3626,1/2/2016 14:10,79,1,100,0,1/2/2016 14:10
3627,1/2/2016 14:15,105,1,100,0,1/2/2016 14:15
3628,1/2/2016 14:20,88,1,100,0,1/2/2016 14:20
3629,1/2/2016 14:25,86,1,100,0,1/2/2016 14:25
3630,1/2/2016 14:30,89,1,100,0,1/2/2016 14:30
3631,1/2/2016 14:35,60,1,100,0,1/2/2016 14:35
3632,1/2/2016 14:40,107,1,100,0,1/2/2016 14:40
3633,1/2/2016 14:45,100,1,100,0,1/2/2016 14:45
3634,1/2/2016 14:50,97,1,100,0,1/2/2016 14:50
3635,1/2/2016 14:55,97,1,100,0,1/2/2016 14:55
3636,1/2/2016 15:00,101,1,100,0,1/2/2016 15:00
3637,1/2/2016 15:05,91,1,100,0,1/2/2016 15:05
3638,1/2/2016 15:10,93,1,100,0,1/2/2016 15:10
3639,1/2/2016 15:15,92,1,100,0,1/2/2016 15:15
3640,1/2/2016 15:20,97,1,100,0,1/2/2016 15:20
3641,1/2/2016 15:25,95,1,100,0,1/2/2016 15:25
3642,1/2/2016 15:30,96,1,100,0,1/2/2016 15:30
3643,1/2/2016 15:35,104,1,100,0,1/2/2016 15:35
3644,1/2/2016 15:40,97,1,100,0,1/2/2016 15:40
3645,1/2/2016 15:45,97,1,100,0,1/2/2016 15:45
3646,1/2/2016 15:50,106,1,100,0,1/2/2016 15:50
3647,1/2/2016 15:55,97,1,100,0,1/2/2016 15:55
3648,1/2/2016 16:00,80,1,100,0,1/2/2016 16:00
3649,1/2/2016 16:05,92,1,100,0,1/2/2016 16:05
3650,1/2/2016 16:10,94,1,100,0,1/2/2016 16:10
3651,1/2/2016 16:15,116,1,100,0,1/2/2016 16:15
3652,1/2/2016 16:20,107,1,100,0,1/2/2016 16:20
3653,1/2/2016 16:25,84,1,100,0,1/2/2016 16:25
3654,1/2/2016 16:30,78,1,100,0,1/2/2016 16:30
3655,1/2/2016 16:35,87,1,100,0,1/2/2016 16:35
3656,1/2/2016 16:40,80,1,100,0,1/2/2016 16:40
3657,1/2/2016 16:45,90,1,100,0,1/2/2016 16:45
3658,1/2/2016 16:50,100,1,100,0,1/2/2016 16:50
3659,1/2/2016 16:55,80,1,100,0,1/2/2016 16:55
3660,1/2/2016 17:00,97,1,100,0,1/2/2016 17:00
3661,1/2/2016 17:05,103,1,100,0,1/2/2016 17:05
3662,1/2/2016 17:10,96,1,100,0,1/2/2016 17:10
3663,1/2/2016 17:15,105,1,100,0,1/2/2016 17:15
3664,1/2/2016 17:20,103,1,100,0,1/2/2016 17:20
3665,1/2/2016 17:25,104,1,100,0,1/2/2016 17:25
3666,1/2/2016 17:30,95,1,100,0,1/2/2016 17:30
3667,1/2/2016 17:35,90,1,100,0,1/2/2016 17:35
3668,1/2/2016 17:40,91,1,100,0,1/2/2016 17:40
3669,1/2/2016 17:45,72,1,100,0,1/2/2016 17:45
3670,1/2/2016 17:50,83,1,100,0,1/2/2016 17:50
3671,1/2/2016 17:55,79,1,100,0,1/2/2016 17:55
3672,1/2/2016 18:00,80,1,100,0,1/2/2016 18:00
3673,1/2/2016 18:05,80,1,100,0,1/2/2016 18:05
3674,1/2/2016 18:10,70,1,100,0,1/2/2016 18:10
3675,1/2/2016 18:15,83,1,100,0,1/2/2016 18:15
3676,1/2/2016 18:20,82,1,100,0,1/2/2016 18:20
3677,1/2/2016 18:25,72,1,100,0,1/2/2016 18:25
3678,1/2/2016 18:30,74,1,100,0,1/2/2016 18:30
3679,1/2/2016 18:35,70,1,100,0,1/2/2016 18:35
3680,1/2/2016 18:40,77,1,100,0,1/2/2016 18:40
3681,1/2/2016 18:45,72,1,100,0,1/2/2016 18:45
3682,1/2/2016 18:50,68,1,100,0,1/2/2016 18:50
3683,1/2/2016 18:55,66,1,100,0,1/2/2016 18:55
3684,1/2/2016 19:00,84,1,100,0,1/2/2016 19:00
3685,1/2/2016 19:05,63,1,100,0,1/2/2016 19:05
3686,1/2/2016 19:10,65,1,100,0,1/2/2016 19:10
3687,1/2/2016 19:15,79,1,100,0,1/2/2016 19:15
3688,1/2/2016 19:20,65,1,100,0,1/2/2016 19:20
3689,1/2/2016 19:25,64,1,100,0,1/2/2016 19:25
3690,1/2/2016 19:30,64,1,100,0,1/2/2016 19:30
3691,1/2/2016 19:35,56,1,100,0,1/2/2016 19:35
3692,1/2/2016 19:40,62,1,100,0,1/2/2016 19:40
3693,1/2/2016 19:45,58,1,100,0,1/2/2016 19:45
3694,1/2/2016 19:50,50,1,100,0,1/2/2016 19:50
3695,1/2/2016 19:55,44,1,100,0,1/2/2016 19:55
3696,1/2/2016 20:00,46,1,100,0,1/2/2016 20:00
3697,1/2/2016 20:05,46,1,100,0,1/2/2016 20:05
3698,1/2/2016 20:10,47,1,100,0,1/2/2016 20:10
3699,1/2/2016 20:15,44,1,100,0,1/2/2016 20:15
3700,1/2/2016 20:20,42,1,100,0,1/2/2016 20:20
3701,1/2/2016 20:25,53,1,100,0,1/2/2016 20:25
3702,1/2/2016 20:30,38,1,100,0,1/2/2016 20:30
3703,1/2/2016 20:35,39,1,100,0,1/2/2016 20:35
3704,1/2/2016 20:40,43,1,100,0,1/2/2016 20:40
3705,1/2/2016 20:45,29,1,100,0,1/2/2016 20:45
3706,1/2/2016 20:50,43,1,100,0,1/2/2016 20:50
3707,1/2/2016 20:55,50,1,100,0,1/2/2016 20:55
3708,1/2/2016 21:00,43,1,100,0,1/2/2016 21:00
3709,1/2/2016 21:05,42,1,100,0,1/2/2016 21:05
3710,1/2/2016 21:10,46,1,100,0,1/2/2016 21:10
3711,1/2/2016 21:15,51,1,100,0,1/2/2016 21:15
3712,1/2/2016 21:20,40,1,100,0,1/2/2016 21:20
3713,1/2/2016 21:25,33,1,100,0,1/2/2016 21:25
3714,1/2/2016 21:30,35,1,100,0,1/2/2016 21:30
3715,1/2/2016 21:35,37,1,100,0,1/2/2016 21:35
3716,1/2/2016 21:40,32,1,100,0,1/2/2016 21:40
3717,1/2/2016 21:45,35,1,100,0,1/2/2016 21:45
3718,1/2/2016 21:50,29,1,100,0,1/2/2016 21:50
3719,1/2/2016 21:55,26,1,100,0,1/2/2016 21:55
3720,1/2/2016 22:00,26,1,100,0,1/2/2016 22:00
3721,1/2/2016 22:05,32,1,100,0,1/2/2016 22:05
3722,1/2/2016 22:10,31,1,100,0,1/2/2016 22:10
3723,1/2/2016 22:15,21,1,100,0,1/2/2016 22:15
3724,1/2/2016 22:20,25,1,100,0,1/2/2016 22:20
3725,1/2/2016 22:25,24,1,100,0,1/2/2016 22:25
3726,1/2/2016 22:30,16,1,100,0,1/2/2016 22:30
3727,1/2/2016 22:35,20,1,100,0,1/2/2016 22:35
3728,1/2/2016 22:40,22,1,100,0,1/2/2016 22:40
3729,1/2/2016 22:45,20,1,100,0,1/2/2016 22:45
3730,1/2/2016 22:50,16,1,100,0,1/2/2016 22:50
3731,1/2/2016 22:55,14,1,100,0,1/2/2016 22:55
3732,1/2/2016 23:00,18,1,100,0,1/2/2016 23:00
3733,1/2/2016 23:05,16,1,100,0,1/2/2016 23:05
3734,1/2/2016 23:10,16,1,100,0,1/2/2016 23:10
3735,1/2/2016 23:15,14,1,100,0,1/2/2016 23:15
3736,1/2/2016 23:20,11,1,100,0,1/2/2016 23:20
3737,1/2/2016 23:25,16,1,100,0,1/2/2016 23:25
3738,1/2/2016 23:30,12,1,100,0,1/2/2016 23:30
3739,1/2/2016 23:35,12,1,100,0,1/2/2016 23:35
3740,1/2/2016 23:40,10,1,100,0,1/2/2016 23:40
3741,1/2/2016 23:45,14,1,100,0,1/2/2016 23:45
3742,1/2/2016 23:50,14,1,100,0,1/2/2016 23:50
3743,1/2/2016 23:55,10,1,100,0,1/2/2016 23:55
3744,2/2/2016 0:00,7,1,100,1,2/2/2016 0:00
3745,2/2/2016 0:05,13,1,100,1,2/2/2016 0:05
3746,2/2/2016 0:10,9,1,100,1,2/2/2016 0:10
3747,2/2/2016 0:15,6,1,100,1,2/2/2016 0:15
3748,2/2/2016 0:20,3,1,100,1,2/2/2016 0:20
3749,2/2/2016 0:25,7,1,100,1,2/2/2016 0:25
3750,2/2/2016 0:30,6,1,100,1,2/2/2016 0:30
3751,2/2/2016 0:35,5,1,100,1,2/2/2016 0:35
3752,2/2/2016 0:40,2,1,100,1,2/2/2016 0:40
3753,2/2/2016 0:45,7,1,100,1,2/2/2016 0:45
3754,2/2/2016 0:50,7,1,100,1,2/2/2016 0:50
3755,2/2/2016 0:55,6,1,100,1,2/2/2016 0:55
3756,2/2/2016 1:00,6,1,100,1,2/2/2016 1:00
3757,2/2/2016 1:05,10,1,100,1,2/2/2016 1:05
3758,2/2/2016 1:10,5,1,100,1,2/2/2016 1:10
3759,2/2/2016 1:15,7,1,100,1,2/2/2016 1:15
3760,2/2/2016 1:20,5,1,100,1,2/2/2016 1:20
3761,2/2/2016 1:25,5,1,100,1,2/2/2016 1:25
3762,2/2/2016 1:30,9,1,100,1,2/2/2016 1:30
3763,2/2/2016 1:35,4,1,100,1,2/2/2016 1:35
3764,2/2/2016 1:40,2,1,100,1,2/2/2016 1:40
3765,2/2/2016 1:45,1,1,100,1,2/2/2016 1:45
3766,2/2/2016 1:50,2,1,100,1,2/2/2016 1:50
3767,2/2/2016 1:55,5,1,100,1,2/2/2016 1:55
3768,2/2/2016 2:00,3,1,100,1,2/2/2016 2:00
3769,2/2/2016 2:05,5,1,100,1,2/2/2016 2:05
3770,2/2/2016 2:10,1,1,100,1,2/2/2016 2:10
3771,2/2/2016 2:15,5,1,100,1,2/2/2016 2:15
3772,2/2/2016 2:20,4,1,100,1,2/2/2016 2:20
3773,2/2/2016 2:25,3,1,100,1,2/2/2016 2:25
3774,2/2/2016 2:30,3,1,100,1,2/2/2016 2:30
3775,2/2/2016 2:35,5,1,100,1,2/2/2016 2:35
3776,2/2/2016 2:40,3,1,100,1,2/2/2016 2:40
3777,2/2/2016 2:45,1,1,100,1,2/2/2016 2:45
3778,2/2/2016 2:50,3,1,100,1,2/2/2016 2:50
3779,2/2/2016 2:55,7,1,100,1,2/2/2016 2:55
3780,2/2/2016 3:00,2,1,100,1,2/2/2016 3:00
3781,2/2/2016 3:05,4,1,100,1,2/2/2016 3:05
3782,2/2/2016 3:10,7,1,100,1,2/2/2016 3:10
3783,2/2/2016 3:15,6,1,100,1,2/2/2016 3:15
3784,2/2/2016 3:20,7,1,100,1,2/2/2016 3:20
3785,2/2/2016 3:25,8,1,100,1,2/2/2016 3:25
3786,2/2/2016 3:30,2,1,100,1,2/2/2016 3:30
3787,2/2/2016 3:35,6,1,100,1,2/2/2016 3:35
3788,2/2/2016 3:40,8,1,100,1,2/2/2016 3:40
3789,2/2/2016 3:45,8,1,100,1,2/2/2016 3:45
3790,2/2/2016 3:50,7,1,100,1,2/2/2016 3:50
3791,2/2/2016 3:55,6,1,100,1,2/2/2016 3:55
3792,2/2/2016 4:00,7,1,100,1,2/2/2016 4:00
3793,2/2/2016 4:05,14,1,100,1,2/2/2016 4:05
3794,2/2/2016 4:10,9,1,100,1,2/2/2016 4:10
3795,2/2/2016 4:15,17,1,100,1,2/2/2016 4:15
3796,2/2/2016 4:20,17,1,100,1,2/2/2016 4:20
3797,2/2/2016 4:25,12,1,100,1,2/2/2016 4:25
3798,2/2/2016 4:30,26,1,100,1,2/2/2016 4:30
3799,2/2/2016 4:35,27,1,100,1,2/2/2016 4:35
3800,2/2/2016 4:40,34,1,100,1,2/2/2016 4:40
3801,2/2/2016 4:45,39,1,100,1,2/2/2016 4:45
3802,2/2/2016 4:50,46,1,100,1,2/2/2016 4:50
3803,2/2/2016 4:55,46,1,100,1,2/2/2016 4:55
3804,2/2/2016 5:00,52,1,100,1,2/2/2016 5:00
3805,2/2/2016 5:05,53,1,100,1,2/2/2016 5:05
3806,2/2/2016 5:10,61,1,100,1,2/2/2016 5:10
3807,2/2/2016 5:15,67,1,100,1,2/2/2016 5:15
3808,2/2/2016 5:20,67,1,100,1,2/2/2016 5:20
3809,2/2/2016 5:25,63,1,100,1,2/2/2016 5:25
3810,2/2/2016 5:30,84,1,100,1,2/2/2016 5:30
3811,2/2/2016 5:35,79,1,100,1,2/2/2016 5:35
3812,2/2/2016 5:40,109,1,100,1,2/2/2016 5:40
3813,2/2/2016 5:45,100,1,100,1,2/2/2016 5:45
3814,2/2/2016 5:50,96,1,100,1,2/2/2016 5:50
3815,2/2/2016 5:55,97,1,100,1,2/2/2016 5:55
3816,2/2/2016 6:00,117,1,100,1,2/2/2016 6:00
3817,2/2/2016 6:05,94,1,100,1,2/2/2016 6:05
3818,2/2/2016 6:10,109,1,100,1,2/2/2016 6:10
3819,2/2/2016 6:15,130,1,100,1,2/2/2016 6:15
3820,2/2/2016 6:20,128,1,100,1,2/2/2016 6:20
3821,2/2/2016 6:25,150,1,100,1,2/2/2016 6:25
3822,2/2/2016 6:30,160,1,100,1,2/2/2016 6:30
3823,2/2/2016 6:35,172,1,100,1,2/2/2016 6:35
3824,2/2/2016 6:40,180,1,100,1,2/2/2016 6:40
3825,2/2/2016 6:45,174,1,100,1,2/2/2016 6:45
3826,2/2/2016 6:50,148,1,100,1,2/2/2016 6:50
3827,2/2/2016 6:55,147,1,100,1,2/2/2016 6:55
3828,2/2/2016 7:00,149,1,100,1,2/2/2016 7:00
3829,2/2/2016 7:05,153,1,100,1,2/2/2016 7:05
3830,2/2/2016 7:10,144,1,100,1,2/2/2016 7:10
3831,2/2/2016 7:15,107,1,100,1,2/2/2016 7:15
3832,2/2/2016 7:20,94,1,100,1,2/2/2016 7:20
3833,2/2/2016 7:25,81,1,100,1,2/2/2016 7:25
3834,2/2/2016 7:30,83,1,100,1,2/2/2016 7:30
3835,2/2/2016 7:35,85,1,100,1,2/2/2016 7:35
3836,2/2/2016 7:40,69,1,100,1,2/2/2016 7:40
3837,2/2/2016 7:45,71,1,100,1,2/2/2016 7:45
3838,2/2/2016 7:50,75,1,100,1,2/2/2016 7:50
3839,2/2/2016 7:55,73,1,100,1,2/2/2016 7:55
3840,2/2/2016 8:00,70,1,100,1,2/2/2016 8:00
3841,2/2/2016 8:05,59,1,100,1,2/2/2016 8:05
3842,2/2/2016 8:10,71,1,100,1,2/2/2016 8:10
3843,2/2/2016 8:15,65,1,100,1,2/2/2016 8:15
3844,2/2/2016 8:20,66,1,100,1,2/2/2016 8:20
3845,2/2/2016 8:25,70,1,100,1,2/2/2016 8:25
3846,2/2/2016 8:30,69,1,100,1,2/2/2016 8:30
3847,2/2/2016 8:35,77,1,100,1,2/2/2016 8:35
3848,2/2/2016 8:40,75,1,100,1,2/2/2016 8:40
3849,2/2/2016 8:45,67,1,100,1,2/2/2016 8:45
3850,2/2/2016 8:50,82,1,100,1,2/2/2016 8:50
3851,2/2/2016 8:55,70,1,100,1,2/2/2016 8:55
3852,2/2/2016 9:00,88,1,100,1,2/2/2016 9:00
3853,2/2/2016 9:05,89,1,100,1,2/2/2016 9:05
3854,2/2/2016 9:10,80,1,100,1,2/2/2016 9:10
3855,2/2/2016 9:15,106,1,100,1,2/2/2016 9:15
3856,2/2/2016 9:20,103,1,100,1,2/2/2016 9:20
3857,2/2/2016 9:25,106,1,100,1,2/2/2016 9:25
3858,2/2/2016 9:30,120,1,100,1,2/2/2016 9:30
3859,2/2/2016 9:35,102,1,100,1,2/2/2016 9:35
3860,2/2/2016 9:40,111,1,100,1,2/2/2016 9:40
3861,2/2/2016 9:45,106,1,100,1,2/2/2016 9:45
3862,2/2/2016 9:50,91,1,100,1,2/2/2016 9:50
3863,2/2/2016 9:55,112,1,100,1,2/2/2016 9:55
3864,2/2/2016 10:00,112,1,100,1,2/2/2016 10:00
3865,2/2/2016 10:05,95,1,100,1,2/2/2016 10:05
3866,2/2/2016 10:10,108,1,100,1,2/2/2016 10:10
3867,2/2/2016 10:15,92,1,100,1,2/2/2016 10:15
3868,2/2/2016 10:20,113,1,100,1,2/2/2016 10:20
3869,2/2/2016 10:25,92,1,100,1,2/2/2016 10:25
3870,2/2/2016 10:30,103,1,100,1,2/2/2016 10:30
3871,2/2/2016 10:35,107,1,100,1,2/2/2016 10:35
3872,2/2/2016 10:40,111,1,100,1,2/2/2016 10:40
3873,2/2/2016 10:45,94,1,100,1,2/2/2016 10:45
3874,2/2/2016 10:50,110,1,100,1,2/2/2016 10:50
3875,2/2/2016 10:55,78,1,100,1,2/2/2016 10:55
3876,2/2/2016 11:00,101,1,100,1,2/2/2016 11:00
3877,2/2/2016 11:05,86,1,100,1,2/2/2016 11:05
3878,2/2/2016 11:10,98,1,100,1,2/2/2016 11:10
3879,2/2/2016 11:15,93,1,100,1,2/2/2016 11:15
3880,2/2/2016 11:20,104,1,100,1,2/2/2016 11:20
3881,2/2/2016 11:25,100,1,100,1,2/2/2016 11:25
3882,2/2/2016 11:30,124,1,100,1,2/2/2016 11:30
3883,2/2/2016 11:35,104,1,100,1,2/2/2016 11:35
3884,2/2/2016 11:40,106,1,100,1,2/2/2016 11:40
3885,2/2/2016 11:45,105,1,100,1,2/2/2016 11:45
3886,2/2/2016 11:50,79,1,100,1,2/2/2016 11:50
3887,2/2/2016 11:55,87,1,100,1,2/2/2016 11:55
3888,2/2/2016 12:00,87,1,100,1,2/2/2016 12:00
3889,2/2/2016 12:05,93,1,100,1,2/2/2016 12:05
3890,2/2/2016 12:10,93,1,100,1,2/2/2016 12:10
3891,2/2/2016 12:15,95,1,100,1,2/2/2016 12:15
3892,2/2/2016 12:20,110,1,100,1,2/2/2016 12:20
3893,2/2/2016 12:25,71,1,100,1,2/2/2016 12:25
3894,2/2/2016 12:30,87,1,100,1,2/2/2016 12:30
3895,2/2/2016 12:35,102,1,100,1,2/2/2016 12:35
3896,2/2/2016 12:40,79,1,100,1,2/2/2016 12:40
3897,2/2/2016 12:45,87,1,100,1,2/2/2016 12:45
3898,2/2/2016 12:50,97,1,100,1,2/2/2016 12:50
3899,2/2/2016 12:55,98,1,100,1,2/2/2016 12:55
3900,2/2/2016 13:00,85,1,100,1,2/2/2016 13:00
3901,2/2/2016 13:05,86,1,100,1,2/2/2016 13:05
3902,2/2/2016 13:10,81,1,100,1,2/2/2016 13:10
3903,2/2/2016 13:15,72,1,100,1,2/2/2016 13:15
3904,2/2/2016 13:20,97,1,100,1,2/2/2016 13:20
3905,2/2/2016 13:25,81,1,100,1,2/2/2016 13:25
3906,2/2/2016 13:30,90,1,100,1,2/2/2016 13:30
3907,2/2/2016 13:35,80,1,100,1,2/2/2016 13:35
3908,2/2/2016 13:40,88,1,100,1,2/2/2016 13:40
3909,2/2/2016 13:45,92,1,100,1,2/2/2016 13:45
3910,2/2/2016 13:50,91,1,100,1,2/2/2016 13:50
3911,2/2/2016 13:55,89,1,100,1,2/2/2016 13:55
3912,2/2/2016 14:00,101,1,100,1,2/2/2016 14:00
3913,2/2/2016 14:05,92,1,100,1,2/2/2016 14:05
3914,2/2/2016 14:10,103,1,100,1,2/2/2016 14:10
3915,2/2/2016 14:15,123,1,100,1,2/2/2016 14:15
3916,2/2/2016 14:20,98,1,100,1,2/2/2016 14:20
3917,2/2/2016 14:25,94,1,100,1,2/2/2016 14:25
3918,2/2/2016 14:30,82,1,100,1,2/2/2016 14:30
3919,2/2/2016 14:35,105,1,100,1,2/2/2016 14:35
3920,2/2/2016 14:40,110,1,100,1,2/2/2016 14:40
3921,2/2/2016 14:45,94,1,100,1,2/2/2016 14:45
3922,2/2/2016 14:50,117,1,100,1,2/2/2016 14:50
3923,2/2/2016 14:55,98,1,100,1,2/2/2016 14:55
3924,2/2/2016 15:00,115,1,100,1,2/2/2016 15:00
3925,2/2/2016 15:05,91,1,100,1,2/2/2016 15:05
3926,2/2/2016 15:10,96,1,100,1,2/2/2016 15:10
3927,2/2/2016 15:15,97,1,100,1,2/2/2016 15:15
3928,2/2/2016 15:20,105,1,100,1,2/2/2016 15:20
3929,2/2/2016 15:25,96,1,100,1,2/2/2016 15:25
3930,2/2/2016 15:30,93,1,100,1,2/2/2016 15:30
3931,2/2/2016 15:35,101,1,100,1,2/2/2016 15:35
3932,2/2/2016 15:40,113,1,100,1,2/2/2016 15:40
3933,2/2/2016 15:45,99,1,100,1,2/2/2016 15:45
3934,2/2/2016 15:50,85,1,100,1,2/2/2016 15:50
3935,2/2/2016 15:55,100,1,100,1,2/2/2016 15:55
3936,2/2/2016 16:00,102,1,100,1,2/2/2016 16:00
3937,2/2/2016 16:05,96,1,100,1,2/2/2016 16:05
3938,2/2/2016 16:10,91,1,100,1,2/2/2016 16:10
3939,2/2/2016 16:15,91,1,100,1,2/2/2016 16:15
3940,2/2/2016 16:20,99,1,100,1,2/2/2016 16:20
3941,2/2/2016 16:25,78,1,100,1,2/2/2016 16:25
3942,2/2/2016 16:30,91,1,100,1,2/2/2016 16:30
3943,2/2/2016 16:35,82,1,100,1,2/2/2016 16:35
3944,2/2/2016 16:40,79,1,100,1,2/2/2016 16:40
3945,2/2/2016 16:45,98,1,100,1,2/2/2016 16:45
3946,2/2/2016 16:50,108,1,100,1,2/2/2016 16:50
3947,2/2/2016 16:55,88,1,100,1,2/2/2016 16:55
3948,2/2/2016 17:00,76,1,100,1,2/2/2016 17:00
3949,2/2/2016 17:05,94,1,100,1,2/2/2016 17:05
3950,2/2/2016 17:10,103,1,100,1,2/2/2016 17:10
3951,2/2/2016 17:15,106,1,100,1,2/2/2016 17:15
3952,2/2/2016 17:20,105,1,100,1,2/2/2016 17:20
3953,2/2/2016 17:25,97,1,100,1,2/2/2016 17:25
3954,2/2/2016 17:30,84,1,100,1,2/2/2016 17:30
3955,2/2/2016 17:35,82,1,100,1,2/2/2016 17:35
3956,2/2/2016 17:40,90,1,100,1,2/2/2016 17:40
3957,2/2/2016 17:45,91,1,100,1,2/2/2016 17:45
3958,2/2/2016 17:50,84,1,100,1,2/2/2016 17:50
3959,2/2/2016 17:55,88,1,100,1,2/2/2016 17:55
